鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
桃園區,房地(土地+建物)+車位,國強十街61~90號,15.82,都市：其他:第二種住宅區,,,1091011,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070611,117.81,2,2,2,有,有,8500000,72150,坡道平面,22.83,0,,RPPQMLLKJIPFFAH18DA,55.67,3.76,8.55,有
桃園區,房地(土地+建物)+車位,大業路一段61~90號,33.42,都市：其他:住宅區,,,1090927,土地1建物1車位2,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861110,218.94,5,2,3,有,有,10000000,45675,坡道平面,0.0,0,,RPPPMLMKJIPFFAH18DA,125.97,0.0,12.97,有
桃園區,房地(土地+建物)+車位,中平路91~120號,11.27,都市：其他:商業區,,,1091008,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840930,144.02,3,2,2,有,有,7110000,49368,坡道平面,0.0,0,,RPVRMLLKJIPFFAH88DA,86.88,0.0,11.26,有
中壢區,房地(土地+建物)+車位,中北路二段208巷31~60號,17.61,都市：其他:住宅區,,,1090906,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900115,145.03,3,2,2,有,有,9600000,66193,坡道平面,0.0,0,,RPPSMLQKRHPFFBH07DA,70.8,0.0,14.81,有
中壢區,房地(土地+建物)+車位,青商路241~270號,18.62,都市：其他:住宅區,,,1091016,土地1建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061225,128.96,2,2,1,有,有,12250000,94991,坡道平面,35.61,0,,RPUSMLTKIIPFFBH07DA,55.99,0.0,4.68,有
中壢區,土地,中北段781~810地號,77.0,都市：其他:道路用地,,,1091024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,16883,,0.0,0,包含公共設施保留地用地;,RPURMLQLIIPFFBH76DA,0.0,0.0,0.0,無
觀音區,土地,新坡段1531~1560地號,2033.0,,特定農業區,甲種建築用地,1090616,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69000000,33940,,0.0,0,,RPSNMLNLIIPFFBH48DA,0.0,0.0,0.0,無
中壢區,房地(土地+建物)+車位,興仁路二段648巷31~60號,24.95,都市：其他:住宅區,,,1091018,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020430,151.26,3,2,2,有,有,8450000,55864,坡道平面,0.0,0,,RPVQMLKLIIPFFBH78DA,76.54,0.0,8.55,有
中壢區,房地(土地+建物)+車位,興平路31~60號,32.48,都市：其他:住宅區,,,1091016,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830517,159.02,3,2,2,有,有,8000000,50308,坡道平面,0.0,0,,RPVOMLMLIIPFFBH78DA,109.76,0.0,14.27,有
中壢區,房地(土地+建物)+車位,實踐路211~240號,30.5,都市：其他:住宅區,,,1091006,土地1建物1車位1,一層，二層,十層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0930410,193.83,0,0,0,無,有,16660000,85952,坡道平面,0.0,0,陽台外推;其他增建;,RPSRMLOJJIPFFBH88DA,111.72,5.22,14.12,有
中壢區,房地(土地+建物)+車位,榮安一街393巷1~30號,10.75,都市：其他:住宅區,,,1090929,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830623,76.67,2,2,1,有,有,4200000,54780,坡道平面,0.0,0,,RPRQMLKMIIPFFBH48DA,42.92,0.0,6.15,有
觀音區,土地,廣福段91~120地號,108.0,,特定農業區,交通用地,1090515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1577988,14611,,0.0,0,協議價購;,RPORMLPJJIPFFBH58DA,0.0,0.0,0.0,無
觀音區,土地,廣福段91~120地號,79.0,,特定農業區,交通用地,1090515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1154269,14611,,0.0,0,協議價購;,RPPRMLPJJIPFFBH68DA,0.0,0.0,0.0,無
觀音區,土地,廣福段91~120地號,366.0,,特定農業區,交通用地,1090515,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5411310,14785,,0.0,0,協議價購;,RPQRMLPJJIPFFBH78DA,0.0,0.0,0.0,無
觀音區,土地,廣福段151~180地號,802.0,,特定農業區,交通用地,1090515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11857570,14785,,0.0,0,協議價購;,RPXNMLQJJIPFFBH56DA,0.0,0.0,0.0,無
觀音區,土地,廣福段301~330地號,300.0,,特定農業區,交通用地,1090515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4435500,14785,,0.0,0,協議價購;,RPOOMLQJJIPFFBH38DA,0.0,0.0,0.0,無
觀音區,土地,廣福段391~420地號,410.0,,特定農業區,交通用地,1090515,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5919170,14437,,0.0,0,協議價購;,RPQOMLQJJIPFFBH58DA,0.0,0.0,0.0,無
觀音區,土地,廣福段301~330地號,234.0,,特定農業區,交通用地,1090515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3459690,14785,,0.0,0,協議價購;,RPROMLQJJIPFFBH68DA,0.0,0.0,0.0,無
