鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
中西區,房地(土地+建物)+車位,民權路三段400巷1~30號,22.28,,,,1091105,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0880730,151.56,3,2,2,有,有,5800000,38269,坡道平面,26.52,0,,RPTNMLKKJIPFFAD77DA,81.97,0.0,9.31,有
中西區,房地(土地+建物),法華街91~120號,82.02,都市：其他:住宅區,,,1091024,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650203,91.4,3,2,2,有,無,8330000,91138,,0.0,0,頂樓加蓋;,RPTPMLKKJIPFFAD97DA,91.4,0.0,0.0,無
安平區,房地(土地+建物)+車位,健康路三段331~360號,16.13,都市：其他:商業區,,,1091007,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060124,207.54000000000002,3,2,2,有,有,10800000,52036,坡道平面,30.65,0,,RPSNMLLKJIPFFAD77DA,101.9,5.74,12.05,有
安平區,房地(土地+建物),慶平路361~390號,1.8,都市：其他:商業區,,,1091012,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831216,21.6,1,0,1,有,有,910000,42130,,0.0,0,,RPWNMLLKJIPFFAD18DA,14.27,0.0,1.75,有
安南區,房地(土地+建物),義安街170巷1~30號,79.67,都市：其他:住宅區,,,1090922,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820508,167.29,3,2,3,有,無,8500000,50810,,0.0,0,,RPWOMLNKIIPFFBD48DA,156.04,0.0,11.25,無
安南區,土地,北興段901~930地號,192.72,都市：其他:農業區,,,1090922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,154174,800,,0.0,0,,RPOOMLQKIIPFFBD97DA,0.0,0.0,0.0,無
安南區,土地,青砂段61~90地號,3705.9,都市：其他:農業區,,,1090827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19057510,5142,,0.0,0,,RPSNMLTKRHPFFBD76DA,0.0,0.0,0.0,無
安南區,房地(土地+建物),城北路112巷75弄1~30號,335.65,都市：其他:細部計畫道路用地,,,1091015,土地4建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0710619,96.21,1,2,2,有,無,2200000,22867,,0.0,0,,RPTNMLLKJIPFFBD97DA,91.06,0.0,5.15,無
安南區,房地(土地+建物),永續路236巷31~60號,109.99,都市：其他:住宅區,,,1091029,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090304,236.18,4,2,5,有,無,16710000,70751,,0.0,0,,RPPNMLLKJIPFFBD57DA,222.02,0.0,14.14,無
安南區,土地,國安段1~30地號,63.92,都市：其他:細部計畫道路用地,,,1091026,土地21建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,3129,,0.0,0,買方另支付土地增值稅11552元整，此為賣清案件包含公共設施保留地用地;,RPOOMLOJJIPFFBD77DA,0.0,0.0,0.0,無
安南區,土地,海北段1051~1080地號,220.95,都市：其他:住宅區,,,1090907,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8800000,39828,,0.0,0,,RPTNMLSLIIPFFBD68DA,0.0,0.0,0.0,無
安南區,房地(土地+建物),安西路69巷1~30號,87.49,都市：其他:住宅區,,,1080731,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090409,175.58,4,2,4,有,無,11390000,64871,,0.0,0,預售屋、或土地及建物分次登記案件;,RPWNMLMJJIPFFBD28DA,139.97,0.0,35.61,無
安南區,土地,海東段421~450地號,71.73,都市：其他:細部計畫道路用地,,,1090928,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,6274,,0.0,0,包含公共設施保留地用地;,RPPNMLQJJIPFFBD97DA,0.0,0.0,0.0,無
安南區,土地,佃北段901~930地號,1403.13,都市：其他:住宅區,,,1091029,土地44建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17000000,12116,,0.0,0,,RPQNMLQJJIPFFBD08DA,0.0,0.0,0.0,無
安南區,房地(土地+建物),長和路一段577巷1~30號,128.3,都市：其他:住宅區,,,1091016,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011204,219.83999999999997,5,2,4,有,有,14000000,63683,,0.0,0,陽台外推;其他增建;,RPTOMLTJJIPFFBD78DA,192.08,0.0,22.62,無
安南區,土地,和農段121~150地號,259.16,都市：其他:農業區,,,1090716,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2430400,9378,,0.0,0,,RPPNMLKKJIPFFBD47DA,0.0,0.0,0.0,無
安南區,房地(土地+建物),安昌街174巷39弄1~30號,84.0,都市：其他:住宅區,,,1091019,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0930618,194.42,4,2,3,有,無,9000000,46292,,0.0,0,,RPSNMLKKJIPFFBD77DA,169.49,0.0,24.93,無
安南區,房地(土地+建物),永續十八街181~210號,90.59,都市：其他:住宅區,,,1071219,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090721,192.82,4,2,4,有,無,13200000,68458,,0.0,0,,RPTNMLKKJIPFFBD87DA,162.97,0.0,29.85,無
安南區,房地(土地+建物),郡安路五段31巷3弄1~30號,93.1,都市：其他:細部計畫道路用地,,,1090929,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830910,223.49,4,2,3,有,無,8490000,37988,,0.0,0,,RPQNMLTJJIPFFBD38DA,199.82,0.0,23.7,無
安南區,土地,聖母段331~360地號,6284.57,都市：其他:農業區,,,1091016,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31367854,4991,,0.0,0,,RPQOMLKKJIPFFBD67DA,0.0,0.0,0.0,無
安南區,土地,原佃段241~270地號,189.59,都市：其他:細部計畫道路用地,,,1091102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,690094,3640,,0.0,0,包含公共設施保留地用地;,RPSOMLKKJIPFFBD87DA,0.0,0.0,0.0,無
南區,房地(土地+建物),國民路217巷30弄1~30號,54.96,都市：其他:住宅區,,,1091003,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700716,79.73,4,2,2,有,無,5000000,62712,,0.0,0,頂樓加蓋;其他增建;,RPSPMLQKIIPFFCD58DA,72.59,0.0,7.14,無
東區,房地(土地+建物)+車位,長榮路一段1~30號,34.52,都市：其他:中心商業區,,,1091022,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991213,296.2,5,2,2,有,有,15300000,51654,坡道平面,0.0,1000000,,RPOOMLMLIIPFFCD77DA,163.09,0.0,13.89,有
南區,土地,大山段271~300地號,214.99,都市：其他:商業區,,,1091019,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12680000,58979,,0.0,0,,RPQOMLMLIIPFFCD97DA,0.0,0.0,0.0,無
南區,房地(土地+建物),省躬三街151~180號,85.0,都市：其他:住宅區,,,1091017,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0820223,142.75,4,2,5,有,無,4500000,31524,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPWNMLPKIIPFFCD68DA,136.76,1.29,4.7,無
南區,土地,喜北段571~600地號,4.43,都市：其他:細部計畫道路用地,,,1091023,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,85564,19315,,0.0,0,協議價購;,RPVNMLSLIIPFFCD98DA,0.0,0.0,0.0,無
南區,土地,喜北段571~600地號,15.2,都市：其他:細部計畫道路用地,,,1091023,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,293360,19300,,0.0,0,協議價購;,RPUOMLSLIIPFFCD98DA,0.0,0.0,0.0,無
東區,房地(土地+建物),仁和路350巷1~30號,77.98,都市：其他:第五種住宅區,,,1090928,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060503,172.79,4,2,4,有,無,14230000,82354,,0.0,0,陽台外推;其他增建;,RPQNMLLMIIPFFCD87DA,147.86,0.0,24.93,無
南區,房地(土地+建物),中華南路二段400巷2弄1~30號,42.04,都市：其他:住宅區,,,1090926,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0711129,92.59,3,1,2,有,無,4000000,43197,,0.0,0,,RPPPMLNJJIPFFCD97DA,76.07,0.0,10.05,無
東區,房地(土地+建物)+車位,東門路三段1~30號,6.83,都市：其他:第五種住宅區,,,1091103,土地5建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841115,102.71000000000001,3,2,2,有,有,3590000,34953,坡道平面,0.0,0,,RPXNMLOJJIPFFCD68DA,56.63,0.91,0.0,有
南區,土地,白雪段661~690地號,16.21,都市：其他:住宅區,,,1091026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,441227,27219,,0.0,0,,RPQNMLQJJIPFFCD18DA,0.0,0.0,0.0,無
東區,房地(土地+建物),中華東路二段151~180號,3.84,,,,1091029,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970229,44.32,1,1,1,有,有,2500000,56408,,0.0,0,,RPPNMLTJJIPFFCD38DA,25.23,0.0,2.93,有
南區,房地(土地+建物),鹽埕路291巷14弄61~90號,86.78,都市：其他:細部計畫道路用地,,,1091014,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0680806,146.58,6,2,2,有,無,5800000,39569,,0.0,0,,RPTNMLKKJIPFFCD97DA,129.85,0.0,16.73,無
東區,房地(土地+建物)+車位,崇明路121~150號,14.56,都市：其他:第五種住宅區,,,1091016,土地1建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850203,161.35,4,2,2,有,有,6150000,38116,坡道平面,0.0,0,,RPWNMLKKJIPFFCD28DA,88.75,0.0,13.05,有
南區,土地,鹽埕段1891~1920地號,98.0,都市：其他:住宅區,,,1090904,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5047000,51500,,0.0,0,,RPXNMLKKJIPFFCD38DA,0.0,0.0,0.0,無
南區,房地(土地+建物),新建路27巷1~30號,27.5,都市：其他:住宅區,,,1090913,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0720820,75.45,3,2,2,有,無,4800000,63618,,0.0,0,,RPWNMLTJJIPFFCD09DA,61.43,0.0,8.23,無
東區,房地(土地+建物),仁和路111巷61~90號,375.0,都市：其他:細部計畫道路用地,,,1090925,土地4建物1車位0,全,二層,透天厝,住家用,加強磚造,0631018,150.16,3,2,2,有,無,23500000,156500,,0.0,0,包含公共設施保留地用地;,RPQNMLLKJIPFFCD77DA,150.16,0.0,0.0,無
南區,房地(土地+建物),永興一街1~30號,6.91,都市：其他:商業區,,,1091027,土地2建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820611,53.94,2,2,1,有,無,3000000,55617,,0.0,0,,RPUNMLLKJIPFFCD18DA,37.27,0.0,3.53,有
東區,房地(土地+建物)+車位,崇善十一街31~60號,12.88,都市：其他:第五種住宅區,,,1090929,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880802,79.39,2,1,1,有,有,3850000,48495,坡道機械,11.24,0,陽台外推;,RPQPMLTJJIPFFCD68DA,47.66,0.0,7.15,有
新營區,土地,下角帶圍段361~390地號,2783.0,,特定農業區,農牧用地,1091016,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,1186,,0.0,0,,RPRNMLLKJIPFFDD97DA,0.0,0.0,0.0,無
新營區,房地(土地+建物),興業里中興路15巷1~30號,60.06,都市：其他:主要計畫道路用地,,,1091027,土地5建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710601,111.28,3,2,2,有,無,2200000,19770,,0.0,0,,RPTNMLLKJIPFFDD18DA,92.57,0.0,18.71,無
東山區,房地(土地+建物),東中里新東路一段91~120號,90.65,都市：其他:住宅區,,,1090925,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0861201,229.63,5,2,3,有,無,4000000,17419,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLMKJIPFFED08DA,213.02,0.0,16.61,無
白河區,土地,六重溪段391~420地號,1746.0,,山坡地保育區,農牧用地,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,802,,0.0,0,,RPRNMLMKJIPFFED18DA,0.0,0.0,0.0,無
東山區,土地,東河段631~660地號,41.07,,鄉村區,乙種建築用地,1091014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,310000,7548,,0.0,0,,RPSNMLMKJIPFFED28DA,0.0,0.0,0.0,無
官田區,房地(土地+建物),隆田里10鄰中山路一段61~90號,87.7,都市：其他:商業區,,,1091023,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,,144.55,3,1,2,有,無,8500000,58803,,0.0,0,,RPQNMLQLIIPFFFD58DA,138.81,0.0,5.74,無
大內區,房地(土地+建物),頭社里15鄰頭社181~210號,1910.67,,山坡地保育區,農牧用地,1090904,土地4建物1車位0,全,二層,透天厝,住家用,見其他登記事項,1021022,283.35,4,3,3,有,無,12000000,42350,,0.0,0,,RPTNMLTJJIPFFFD09DA,283.35,0.0,0.0,無
官田區,土地,新官田段1531~1560地號,227.93,都市：其他:住宅區,,,1091027,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1390000,6098,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPQNMLNJJIPFFFD18DA,0.0,0.0,0.0,無
麻豆區,土地,埤頭段721~750地號,2640.0,都市：其他:農業區,,,1090702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,2273,,0.0,0,農作物;,RPUNMLLKJIPFFFD48DA,0.0,0.0,0.0,無
官田區,土地,新官田段1861~1890地號,150.31,都市：其他:住宅區,,,1090623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660000,4391,,0.0,0,地清或未辦繼承標售;,RPVNMLLKJIPFFFD58DA,0.0,0.0,0.0,無
六甲區,房地(土地+建物),七甲里七甲街17巷21弄1~30號,101.26,都市：其他:住宅區,,,1091002,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1081227,182.33,3,2,3,有,無,7100000,38940,,0.0,0,,RPXNMLLKJIPFFFD78DA,169.69,0.0,12.64,無
麻豆區,土地,麻安段1081~1110地號,14.12,都市：其他:第三種住宅區。,,,1091029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,252748,17900,,0.0,0,政府機關標讓售;,RPVNMLMKJIPFFFD68DA,0.0,0.0,0.0,無
麻豆區,土地,麻安段1081~1110地號,10.97,都市：其他:第三種住宅區。,,,1091029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,196363,17900,,0.0,0,政府機關標讓售;,RPWNMLMKJIPFFFD78DA,0.0,0.0,0.0,無
佳里區,房地(土地+建物),佳里興241~270號,126.88,,鄉村區,乙種建築用地,1090131,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090702,169.82,4,2,4,有,無,7380000,43458,,0.0,0,預售屋、或土地及建物分次登記案件;,RPPQMLNKIIPFFGD48DA,159.69,0.0,10.13,無
佳里區,房地(土地+建物),佳里興241~270號,125.88,,鄉村區,乙種建築用地,1080923,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090702,172.83,4,2,4,有,無,7430000,42990,,0.0,0,預售屋、或土地及建物分次登記案件;,RPQQMLNKIIPFFGD58DA,162.54,0.0,10.29,無
佳里區,房地(土地+建物),佳里興241~270號,123.88,,鄉村區,乙種建築用地,1080923,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090702,169.82,4,2,5,有,無,7450000,43870,,0.0,0,預售屋、或土地及建物分次登記案件;,RPOPMLNKIIPFFGD28DA,159.69,0.0,10.13,無
學甲區,土地,東興段991~1020地號,37.46,都市：其他:住宅區,,,1091101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,8009,,0.0,0,,RPTNMLMJJIPFFGD48DA,0.0,0.0,0.0,無
西港區,房地(土地+建物),子林31~60號,125.46,,鄉村區,乙種建築用地,1091019,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090823,205.1,4,2,4,有,無,7700000,37543,,0.0,0,,RPTNMLKKJIPFFGD38DA,187.89,0.0,17.21,無
佳里區,房地(土地+建物),同安寮91~120號,92.62,,鄉村區,乙種建築用地,1090925,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090605,156.56,4,2,3,有,無,6800000,43434,,0.0,0,預售屋、或土地及建物分次登記案件;,RPUOMLKKJIPFFGD58DA,141.21,0.0,15.35,無
佳里區,房地(土地+建物),同安寮91~120號,94.0,,鄉村區,乙種建築用地,1090925,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090605,170.94,5,2,4,有,無,7380000,43173,,0.0,0,預售屋、或土地及建物分次登記案件;,RPWOMLKKJIPFFGD78DA,154.36,0.0,16.58,無
將軍區,土地,口寮段361~390地號,289.0,,鄉村區,乙種建築用地,1090623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,887390,3071,,0.0,0,地清或未辦繼承標售;,RPQNMLLKJIPFFGD18DA,0.0,0.0,0.0,無
將軍區,土地,口寮段361~390地號,37.0,,鄉村區,乙種建築用地,1090623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,113610,3071,,0.0,0,地清或未辦繼承標售;,RPRNMLLKJIPFFGD28DA,0.0,0.0,0.0,無
學甲區,房地(土地+建物),和平路211~240號,90.48,都市：其他:住宅區,,,1090928,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081120,202.86,3,1,2,有,無,8180000,40323,,0.0,0,,RPTNMLLKJIPFFGD48DA,188.44,0.0,14.42,無
將軍區,土地,西華段1~30地號,14.56,都市：其他:住宅區,,,1091030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,211200,14505,,0.0,0,畸零地或有合併使用效益;,RPVNMLLKJIPFFGD68DA,0.0,0.0,0.0,無
將軍區,土地,西華段1~30地號,7.69,都市：其他:住宅區,,,1091030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,111840,14544,,0.0,0,畸零地或有合併使用效益;,RPWNMLLKJIPFFGD78DA,0.0,0.0,0.0,無
新市區,房地(土地+建物),陽光大道61~90號,17.79,都市：其他:生活服務區(產業服務專用),,,1091021,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080227,64.97,2,0,2,有,有,3700000,56949,,0.0,0,,RPXOMLKLIIPFFHD98DA,35.4,0.0,3.75,有
新市區,房地(土地+建物),大營121~150號,104.0,,特定農業區,甲種建築用地,1091016,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1020708,219.64,5,2,5,有,無,12250000,55773,,0.0,0,,RPQOMLNJJIPFFHD48DA,190.26,4.35,25.03,無
新市區,土地,南社內段571~600地號,197.49,,特定農業區,甲種建築用地,1091103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5974000,30250,,0.0,0,,RPSPMLNJJIPFFHD78DA,0.0,0.0,0.0,無
新市區,土地,番子寮段601~630地號,92.85,,鄉村區,乙種建築用地,1091022,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,21540,,0.0,0,,RPPOMLPJJIPFFHD58DA,0.0,0.0,0.0,無
新市區,房地(土地+建物),忠孝街227巷1~30號,32.95,都市：其他:住宅區,,,1091012,土地1建物1車位0,一層,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810805,184.77,2,1,1,有,無,3859000,20885,,0.0,0,,RPSOMLQJJIPFFHD98DA,120.72,20.24,0.0,無
新市區,房地(土地+建物),忠孝街227巷1~30號,19.74,都市：其他:住宅區,,,1091012,土地1建物1車位0,一層,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810805,111.27000000000001,2,1,1,有,無,2116000,19017,,0.0,0,,RPTOMLQJJIPFFHD09DA,65.34,18.97,0.0,無
善化區,土地,胡厝寮段2101~2130地號,2314.0,,特定農業區,農牧用地,1091006,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13500000,5834,,0.0,0,,RPROMLKKJIPFFHD38DA,0.0,0.0,0.0,無
安定區,土地,蘇厝段1441~1470地號,1007.0,都市：其他:計畫道路用地,,,1090907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12084000,12000,,0.0,0,,RPUNMLKKJIPFFHD58DA,0.0,0.0,0.0,無
善化區,房地(土地+建物),大信路61~90號,14.83,都市：其他:住宅區,,,1090921,土地2建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840124,143.25,3,1,2,有,有,5680000,39651,,0.0,0,,RPRNMLKKJIPFFHD28DA,82.16,21.08,18.38,有
仁德區,房地(土地+建物),三甲里三甲子1~30號,887.82,,鄉村區,乙種建築用地,1090904,土地8建物1車位0,全,一層,透天厝,住家用,見其他登記事項,06406,64.17,0,0,0,無,無,20000000,311672,,0.0,0,,RPTNMLKKJIPFFID58DA,64.17,0.0,0.0,無
仁德區,土地,大宅段1171~1200地號,2333.4,,特定農業區,農牧用地,1090917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4900000,2100,,0.0,0,,RPPNMLKKJIPFFID18DA,0.0,0.0,0.0,無
關廟區,土地,新埔段571~600地號,236.0,,鄉村區,乙種建築用地,1091030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1499190,6353,,0.0,0,,RPSOMLKKJIPFFID58DA,0.0,0.0,0.0,無
歸仁區,土地,歸仁北段1831~1860地號,1978.0,,一般農業區,農牧用地,1091026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9150000,4626,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTOMLKKJIPFFID68DA,0.0,0.0,0.0,無
仁德區,房地(土地+建物),民安路二段151~180號,85.27,都市：其他:住宅區,,,1090906,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1080522,187.59,4,2,4,有,無,12800000,68234,,0.0,0,,RPWOMLKKJIPFFID98DA,171.33,0.0,16.26,無
歸仁區,房地(土地+建物)+車位,文化里大德路241~270號,19.15,都市：其他:住宅區,,,1090927,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850621,149.41,3,2,2,有,有,3650000,24429,坡道平面,0.0,0,,RPXOMLKKJIPFFID09DA,80.54,0.0,8.74,有
龍崎區,土地,龍船段211~240地號,3000.0,,山坡地保育區,農牧用地,1091019,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2850000,950,,0.0,0,,RPPNMLLKJIPFFID28DA,0.0,0.0,0.0,無
仁德區,土地,忠義段1291~1320地號,90.12,都市：其他:住宅區,,,1090829,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7880000,87439,,0.0,0,未登記建物;受債權債務關係影響或債務抵償;,RPUNMLLKJIPFFID78DA,0.0,0.0,0.0,無
仁德區,土地,崁腳南段301~330地號,1477.88,都市：其他:農業區,,,1090928,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28500000,19284,,0.0,0,,RPOPMLMKJIPFFID48DA,0.0,0.0,0.0,無
關廟區,土地,南雄段871~900地號,30.31,都市：其他:計畫道路用地,,,1090916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,365000,12042,,0.0,0,,RPPPMLMKJIPFFID58DA,0.0,0.0,0.0,無
關廟區,土地,新埔段1261~1290地號,396.0,,一般農業區,農牧用地,1091030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,1768,,0.0,0,,RPQPMLMKJIPFFID68DA,0.0,0.0,0.0,無
永康區,房地(土地+建物),永勝街308巷2弄1~30號,83.52,都市：其他:住宅區,,,1091010,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1070503,198.27,5,2,4,有,無,14200000,71620,,0.0,0,,RPOPMLQLIIPFFKD09DA,176.59,0.0,21.68,無
永康區,土地,鹽東段1141~1170地號,115.78,都市：其他:國小學校用地,,,1091023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,15115,,0.0,0,包含公共設施保留地用地;,RPTNMLMJJIPFFKD88DA,0.0,0.0,0.0,無
永康區,土地,鹽東段1141~1170地號,115.78,都市：其他:國小學校用地,,,1091023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,15115,,0.0,0,包含公共設施保留地用地;,RPUNMLMJJIPFFKD98DA,0.0,0.0,0.0,無
永康區,土地,鹽東段1141~1170地號,115.65,都市：其他:國小學校用地,,,1091023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,15132,,0.0,0,包含公共設施保留地用地;,RPVNMLMJJIPFFKD09DA,0.0,0.0,0.0,無
永康區,土地,鹽東段1141~1170地號,115.65,都市：其他:國小學校用地,,,1091023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,15132,,0.0,0,包含公共設施保留地用地;,RPWNMLMJJIPFFKD56DA,0.0,0.0,0.0,無
永康區,土地,鹽東段1141~1170地號,115.65,都市：其他:國小學校用地,,,1091023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,15132,,0.0,0,包含公共設施保留地用地;,RPXNMLMJJIPFFKD66DA,0.0,0.0,0.0,無
永康區,土地,市政段211~240地號,246.99,,,,1091102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29885790,121000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRPMLMJJIPFFKD88DA,0.0,0.0,0.0,無
永康區,房地(土地+建物)+車位,成功里中華路154巷18弄1~30號,26.18,都市：其他:住宅區,,,1090916,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820310,123.22999999999999,3,2,2,有,有,5200000,42198,坡道平面,0.0,0,,RPPNMLOJJIPFFKD68DA,64.29,0.0,8.21,有
永康區,房地(土地+建物),龍潭里龍橋街53巷36弄1~30號,274.0,都市：其他:住宅區,,,1091013,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0551100,61.0,4,2,1,有,無,4000000,65574,,0.0,0,交易標的現況為袋地需經他人土地通行，買賣雙方合意含建物交易總價低於當年度公告現值及評定現值交易。親友、員工、共有人或其他特殊關係間之交易;,RPVOMLNJJIPFFKD66DA,61.0,0.0,0.0,無
