鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
旗山區,房地(土地+建物),永福街37巷1~30號,42.0,都市：其他:住宅區,,,1091023,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0570826,109.19,3,1,3,有,無,2000000,18317,,0.0,0,,RPRNMLLKJIPFFHE48DA,109.19,0.0,0.0,無
旗山區,土地,頭林段241~270地號,87.54,都市：其他:住宅區,,,1091113,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1456400,16637,,0.0,0,,RPPNMLNKJIPFFHE48DA,0.0,0.0,0.0,無
內門區,土地,溝坪段541~570地號,1049.0,,山坡地保育區,農牧用地,1091113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,429,,0.0,0,,RPPNMLOKJIPFFHE58DA,0.0,0.0,0.0,無
旗山區,土地,中正段361~390地號,137.18,,鄉村區,乙種建築用地,1091106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,748720,5458,,0.0,0,,RPXNMLRKJIPFFHE07DA,0.0,0.0,0.0,無
杉林區,土地,十張,2850.0,,山坡地保育區,農牧用地,1090901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,351,,0.0,0,,RPQNMLSKJIPFFHE09DA,0.0,0.0,0.0,無
內門區,土地,東勢埔段331~360地號,5030.0,,山坡地保育區,農牧用地,1091005,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,2584,,0.0,0,含畜牧場,RPRNMLSKJIPFFHE56DA,0.0,0.0,0.0,無
內門區,土地,溝坪段121~150地號,16278.0,,山坡地保育區,農牧用地,1091013,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,326,,0.0,0,,RPSNMLSKJIPFFHE66DA,0.0,0.0,0.0,無
旗山區,房地(土地+建物),泰安街1~30號,64.93,都市：其他:住宅區,,,1091014,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0691201,80.15,2,2,2,有,無,3900000,48659,,0.0,0,有增建後廚房+頂樓鐵皮屋,RPPNMLTKJIPFFHE09DA,80.15,0.0,0.0,無
鳳山區,房地(土地+建物)+車位,復華一街1~30號,17.53,都市：其他:第二之五種商業區,,,1091021,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020901,171.77,3,2,2,有,有,8300000,48320,坡道平面,19.99,0,,RPRPMLRKJIPFFGE56DA,89.27,14.66,0.0,
大樹區,房地(土地+建物),九大路241~270號,89.11,,,,1090703,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090721,213.65,5,2,3,有,無,14400000,67400,,0.0,0,,RPPNMLSKJIPFFGE88DA,199.92,13.73,0.0,
鳳山區,房地(土地+建物)+車位,青年路二段451~480號,33.06,都市：其他:第三之一種住宅區,,,1090925,土地1建物1車位2,十一層，十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800320,344.67,5,3,4,有,有,11500000,33365,坡道平面,73.28,0,,RPWNMLRKJIPFFGE86DA,270.11,37.71,0.0,
鳳山區,房地(土地+建物),立德街151~180號,10.0,都市：其他:第二之五種商業區,,,1091024,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001101,122.6,3,2,2,有,有,6500000,53018,,0.0,0,,RPUOMLMKJIPFFGE88DA,70.95,10.13,0.0,
大樹區,房地(土地+建物),中興北路151~180號,20.14,都市：其他:綠地用地,,,1091108,土地3建物1車位0,一層，二層，騎樓,七層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0830421,81.99000000000001,1,1,1,有,無,2100000,25613,,0.0,0,,RPXNMLTJJIPFFGE07DA,73.68,0.0,0.0,
大樹區,房地(土地+建物),九大路251巷31~60號,152.89,,,,1080809,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1090721,201.53,5,2,3,有,無,13500000,66988,,0.0,0,,RPVNMLQJJIPFFGE56DA,193.0,8.53,0.0,
大樹區,房地(土地+建物),九大路241~270號,91.09,,,,1090823,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090721,217.3,5,2,3,有,無,14200000,65347,,0.0,0,,RPRPMLOJJIPFFGE78DA,203.57,13.73,0.0,
大樹區,房地(土地+建物),九大路251巷1~30號,142.85,,,,1080905,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1090721,191.03,5,2,3,有,無,13150000,68837,,0.0,0,,RPSNMLMJJIPFFGE48DA,182.5,8.53,0.0,
鳳山區,房地(土地+建物)+車位,北賢街61~90號,24.39,都市：其他:第二之二種住宅區,,,1080920,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090909,130.26999999999998,2,2,2,有,有,6780000,50307,坡道平面,24.32,1450000,,RPPOMLKMIIPFFGE28DA,61.09,7.04,0.0,
鳳山區,房地(土地+建物),大明路211~240號,65.0,都市：其他:第三之一種住宅區,,,1091011,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0691106,133.56,5,2,3,有,無,15500000,116053,,0.0,0,,RPOPMLKMIIPFFGE28DA,133.56,0.0,0.0,
大樹區,房地(土地+建物),九大路251巷1~30號,139.25,,,,1090516,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1090721,193.76,5,2,3,有,無,13500000,69674,,0.0,0,,RPQNMLMJJIPFFGE28DA,185.23,8.53,0.0,
鳳山區,房地(土地+建物)+車位,北賢街61~90號,24.39,都市：其他:第二之二種住宅區,,,1081104,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090909,130.26999999999998,2,2,2,有,有,7100000,52383,坡道平面,24.32,1550000,,RPVOMLOJJIPFFGE09DA,61.09,7.04,0.0,
鳳山區,房地(土地+建物),濱山街1~30號,31.02,都市：其他:第三之一種住宅區,,,1091023,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730530,106.1,3,2,2,有,無,2950000,27804,,0.0,0,,RPVOMLNJJIPFFGE98DA,90.56,6.94,0.0,
鳳山區,房地(土地+建物)+車位,北賢街61~90號,24.39,都市：其他:第二之二種住宅區,,,1081119,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090909,130.26999999999998,2,2,2,有,有,7300000,53799,坡道平面,24.32,1600000,,RPSNMLOJJIPFFGE68DA,61.09,7.04,0.0,
大樹區,土地,新興段691~720地號,119.16,都市：其他:住宅區,,,1091030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,22659,,0.0,0,未辦保存登記房屋有部分占用國有地,RPOQMLMJJIPFFGE38DA,0.0,0.0,0.0,
鳳山區,房地(土地+建物)+車位,北賢街61~90號,26.92,都市：其他:第二之二種住宅區,,,1090208,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090909,150.07999999999998,3,2,2,有,有,7900000,50095,坡道平面,24.32,1600000,,RPWOMLTKIIPFFGE07DA,70.73,9.99,0.0,
鳳山區,房地(土地+建物)+車位,北賢街61~90號,22.43,都市：其他:第二之二種住宅區,,,1081121,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090909,123.5,2,2,2,有,有,6750000,52430,坡道平面,24.32,1550000,,RPSPMLTKIIPFFGE76DA,54.41,9.26,0.0,
大樹區,房地(土地+建物),學城路一段8巷271~300號,191.17,,一般農業區,丙種建築用地,1090930,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0941107,273.91,5,2,4,有,有,18710000,68307,,0.0,0,,RPRNMLMLIIPFFGE48DA,248.14,25.77,0.0,
鳳山區,房地(土地+建物)+車位,北賢街61~90號,24.39,都市：其他:第二之二種住宅區,,,1080927,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090909,130.26999999999998,2,2,2,有,有,7090000,51817,坡道平面,24.32,1600000,,RPUQMLLLIIPFFGE98DA,61.09,7.04,0.0,
