編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLKKJIPFFID09DA,24,.13,共有部分,鋼筋混凝土造,85年6月21日,十二層,
RPXOMLKKJIPFFID09DA,24,60.00,共有部分,鋼筋混凝土造,85年6月21日,十二層,
RPTNMLKKJIPFFID58DA,45,64.17,住家用,見其他登記事項,,一層,一層
RPOPMLQLIIPFFKD09DA,2,198.27,住家用,見其他登記事項,107年5月3日,四層,一層 二層 三層 四層
RPWOMLKKJIPFFID98DA,1,93.80,見其他登記事項,見其他登記事項,108年5月22日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPWOMLKKJIPFFID98DA,1,93.80,見其他登記事項,見其他登記事項,108年5月22日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPVOMLNJJIPFFKD66DA,,61.00,住家用,見其他登記事項,55年11月0日,一層,一層
RPPNMLOJJIPFFKD68DA,28,18.69,共同使用部份,鋼筋混凝土造,82年3月10日,十一層,
RPPNMLOJJIPFFKD68DA,28,11.95,共同使用部份,鋼筋混凝土造,82年3月10日,十一層,
RPPNMLOJJIPFFKD68DA,28,20.09,共同使用部份,鋼筋混凝土造,82年3月10日,十一層,
RPPNMLOJJIPFFKD68DA,28,72.50,住家用,鋼筋混凝土造,82年3月10日,十一層,十一層
RPQPMLTJJIPFFKD86DA,,62.52,見其他登記事項,見其他登記事項,109年9月9日,十四層,十四層
RPQPMLTJJIPFFKD86DA,,51.11,見其他登記事項,見其他登記事項,109年9月9日,十四層,
RPPQMLPJJIPFFKD09DA,8,114.92,見其他登記事項,見其他登記事項,101年3月20日,十四層,十一層
RPPQMLPJJIPFFKD09DA,8,70.91,見其他登記事項,見其他登記事項,101年3月20日,十四層,
RPPOMLKKJIPFFKD48DA,,78.15,住家用,加強磚造,69年7月0日,二層,一層 二層
RPUNMLLKJIPFFKD98DA,32,103.35,住家用,加強磚造,77年11月10日,二層,一層 二層
RPOOMLKKJIPFFKD38DA,4,61.08,住家用,見其他登記事項,105年8月29日,十五層,十五層
RPOOMLKKJIPFFKD38DA,4,26.14,見其他登記事項,見其他登記事項,105年8月29日,十五層,
RPTOMLKKJIPFFKD88DA,29,113.27,住商用,鋼筋混凝土造,80年12月24日,四層,一層 二層 三層 四層 騎樓
RPTOMLKKJIPFFKD88DA,29,113.27,住商用,鋼筋混凝土造,80年12月24日,四層,一層 二層 三層 四層 騎樓
RPVNMLLKJIPFFKD09DA,38,125.96,住商用,加強磚造,71年5月7日,二層,一層 二層 騎樓
RPSOMLLKJIPFFKD88DA,26,21.13,共同使用部份,鋼筋混凝土造,83年5月4日,十六層,
RPSOMLLKJIPFFKD88DA,26,87.36,住家用,鋼筋混凝土造,83年5月4日,十五層,九層
RPSOMLLKJIPFFKD88DA,26,10.80,共同使用部份,鋼筋混凝土造,83年5月4日,十五層,
RPOPMLOJJIPFFKD78DA,27,79.90,住商用,鋼筋混凝土造,82年11月5日,四層,一層 二層 三層 四層 騎樓
RPOPMLOJJIPFFKD78DA,27,79.90,住商用,鋼筋混凝土造,82年11月5日,四層,一層 二層 三層 四層 騎樓
RPSNMLMKJIPFFDD28EA,28,61.57,住家用,鋼筋混凝土造,82年2月15日,六層,二層
RPSNMLMKJIPFFDD28EA,28,24.85,共有部分,鋼筋混凝土造,82年2月15日,六層,
RPTNMLLKJIPFFCD18EA,34,54.83,住家用,鋼筋混凝土造,75年5月16日,五層,三層
RPTNMLLKJIPFFCD18EA,34,9.14,共有部分,鋼筋混凝土造,75年5月16日,五層,
RPUNMLMKJIPFFFD68EA,,31.00,住家用,見其他登記事項,109年6月16日,五層,四層
RPUNMLMKJIPFFFD68EA,,31.00,住家用,見其他登記事項,109年6月16日,五層,四層
RPUNMLMKJIPFFFD68EA,,12.33,見其他登記事項,見其他登記事項,109年6月16日,五層,
RPUNMLMKJIPFFFD68EA,,12.33,見其他登記事項,見其他登記事項,109年6月16日,五層,
RPSNMLLKJIPFFBD97EA,39,157.93,住商用,鋼筋混凝土造,70年10月9日,三層,一層 二層 三層 屋頂突出物 騎樓
RPVNMLLKJIPFFHD88EA,7,191.57,見其他登記事項,鋼筋混凝土造,102年7月15日,四層,一層 二層 三層 四層
RPVNMLLKJIPFFHD88EA,7,.22,見其他登記事項,鋼筋混凝土造,102年7月15日,一層,
RPTNMLMKJIPFFDD38EA,20,.30,見其他登記事項,鋼筋混凝土造,89年8月11日,二層,
