編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLPKIIPFFBF78CC,6,42.79,見其他登記事項,鋼筋混凝土造,103年10月20日,十三層,
RPUOMLPKIIPFFBF78CC,6,21.64,見其他登記事項,鋼筋混凝土造,103年10月20日,二十六層,
RPRRMLPKIIPFFAF68CC,39,22.26,住家用,鋼筋混凝土造,70年5月4日,五層,
RPXTMLPKIIPFFAF86CC,20,202.53,見其他登記事項,鋼筋混凝土造,89年9月6日,十四層,
RPXTMLPKIIPFFAF86CC,20,41.02,見其他登記事項,鋼筋混凝土造,89年9月6日,十四層,
RPXTMLPKIIPFFAF86CC,20,72.75,共有部份,鋼筋混凝土造,89年9月6日,十四層,
RPSPMLPKIIPFFHF66CC,20,344.03,見其他登記事項,見其他登記事項,89年9月30日,十七層,
RPWNMLPKIIPFFEF56CC,5,99.49,住家用,鋼筋混凝土造,104年8月19日,十三層,
RPWNMLPKIIPFFEF56CC,5,24.80,見其他登記事項,鋼筋混凝土造,104年8月19日,十三層,
RPWNMLPKIIPFFEF56CC,5,53.77,見其他登記事項,鋼筋混凝土造,104年8月19日,十五層,
RPOQMLQKIIPFFEF78CC,28,115.95,住家用,鋼筋混凝土造,82年1月11日,八層,
RPOQMLQKIIPFFEF78CC,28,48.86,共有部份,鋼筋混凝土造,82年1月11日,八層,
RPUPMLQKIIPFFHF96CC,5,172.92,見其他登記事項,見其他登記事項,105年1月8日,七層,
RPVPMLQKIIPFFHF07CC,5,172.92,見其他登記事項,見其他登記事項,105年1月8日,七層,
RPPPMLPKIIPFFBF38CC,25,20.79,住家用,鋼筋混凝土造,85年1月26日,十層,
RPPPMLPKIIPFFBF38CC,25,8.30,共有部份,鋼筋混凝土造,85年1月26日,十層,
RPQQMLPKIIPFFBF58CC,13,154.76,住家用,鋼筋混凝土造,96年6月23日,三層,
RPQQMLPKIIPFFBF58CC,13,45.70,共有部份,鋼筋混凝土造,96年6月23日,七層,
