鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中正區,建物,臺北市中正區重慶南路一段91~120號,0.0,商,,,1090914,土地0建物4車位0,見其他登記事項,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0630401,431.28,4,1,3,有,無,無,300000,696,,0.0,0,,RPVOMLOKIIPFFBA28CC
中正區,房地(土地+建物),臺北市中正區北平西路1~30號,4.41,商,,,1091001,土地1建物1車位0,四層,11,辦公商業大樓,商業用,鋼筋混凝土造,0690710,150.84,0,0,0,無,無,無,55000,365,,0.0,0,,RPXOMLOKIIPFFBA48CC
中山區,車位,臺北市中山區明水路691~720號,0.0,商,,,1090829,土地0建物0車位1,,12,其他,商業用,鋼筋混凝土造,0970319,16.189999999999998,0,0,0,有,有,無,2500,,坡道機械,16.19,2500,租金含管理費。,RPOPMLOKIIPFFCA77CC
中山區,建物,臺北市中山區龍江路370巷31~60號,0.0,商,,,1090829,土地0建物1車位0,三層,5,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670902,97.77,3,2,2,有,無,有,26000,266,,0.0,0,,RPPPMLOKIIPFFCA87CC
中山區,建物,臺北市中山區敬業一路181~210號,0.0,商,,,1090828,土地0建物1車位0,八層,9,其他,見其他登記事項,鋼筋混凝土造,0970422,150.15,2,1,1,有,無,有,85000,566,坡道平面,0.0,0,,RPWPMLOKIIPFFCA58CC
中山區,建物,臺北市中山區長春路31~60號,0.0,其他,,,1091006,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0651224,38.41,1,1,1,有,有,有,18000,469,,0.0,0,台北市都發局社會住宅包租代管第2期計畫,RPWQMLOKIIPFFCA68CC
內湖區,建物,臺北市內湖區大湖山莊街91~120號,0.0,住,,,1091007,土地0建物1車位1,地下一層,3,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0840818,158.55,4,2,2,有,有,有,43137,272,升降平面,0.0,0,,RPXQMLOKIIPFFCA78CC
內湖區,建物,臺北市內湖區康樂街136巷30弄31~60號,0.0,住,,,1091013,土地0建物1車位0,見其他登記事項,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860326,65.53,2,2,1,有,有,有,20000,305,,0.0,0,,RPORMLOKIIPFFCA97CC
中山區,建物,臺北市中山區中山北路二段93巷1~30號,0.0,商,,,1090927,土地0建物1車位0,十二層,14,套房(1房1廳1衛),商業用,鋼筋混凝土造,0920808,31.33,1,1,1,有,有,有,15000,479,,0.0,0,,RPQRMLOKIIPFFCA18CC
中山區,建物,臺北市中山區吉林路331~360號,0.0,住,,,1090928,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0630829,76.49,0,0,0,無,無,無,53000,693,,0.0,0,,RPVRMLOKIIPFFCA68CC
中山區,房地(土地+建物),臺北市中山區明水路541~570號,0.0,住,,,1090818,土地1建物1車位0,見其他登記事項,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850530,73.92999999999999,2,1,1,有,無,有,40000,541,,0.0,0,,RPOSMLOKIIPFFCA08CC
中山區,建物,臺北市中山區林森北路301~330號,0.0,商,,,1090829,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920213,44.06,0,0,0,無,有,有,15000,340,,0.0,0,,RPPSMLOKIIPFFCA18CC
中山區,建物,臺北市中山區長春路121~150號,0.0,商,,,1090926,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,加強磚造,0560823,27.78,1,0,1,有,無,有,13000,468,,0.0,0,此為分租套房，第三層共分成3間，一間平均面積約為27.78平方公尺。,RPSSMLOKIIPFFCA48CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1090926,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0621012,23.33,1,0,1,有,無,有,11800,506,,0.0,0,此為分租套房，第二層共分成4間，一間平均面積約為23.33平方公尺。,RPVSMLOKIIPFFCA78CC
中山區,建物,臺北市中山區南京東路二段121~150號,0.0,商,,,1091005,土地0建物0車位0,四層,8,套房(1房1廳1衛),商業用,鋼筋混凝土造,0601210,33.589999999999996,1,0,1,有,無,有,15000,447,,0.0,0,此為分租套房，第四層共分成8間，一間平均面積約為33.59平方公尺。,RPXSMLOKIIPFFCA98CC
中山區,建物,臺北市中山區長春路181~210號,0.0,商,,,1091005,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0631215,28.12,1,0,1,有,無,有,14000,498,,0.0,0,此為分租套房，第三層共分成間，一間平均面積約為28.12平方公尺。,RPUTMLOKIIPFFCA78CC
信義區,建物,臺北市信義區基隆路一段331~360號,0.0,住,,,1091007,土地0建物1車位0,三層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621124,40.85,1,0,1,有,無,有,18000,441,,0.0,0,,RPPPMLOKIIPFFDA97CC
信義區,建物,臺北市信義區基隆路二段121~150號,0.0,商,,,1090927,土地0建物1車位0,五層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,0851106,47.3,1,1,1,有,有,有,15000,317,,0.0,0,含增建或未登記建物。;租金含管理費。,RPSPMLOKIIPFFDA28CC
松山區,房地(土地+建物),臺北市松山區民生東路五段151~180號,6.73,商,,,1090912,土地1建物1車位0,一層,15,辦公商業大樓,商業用,鋼筋混凝土造,0720129,77.35,1,1,1,有,無,有,32000,414,,0.0,0,,RPVPMLOKIIPFFDA58CC
北投區,建物,臺北市北投區中和街493巷1弄1~30號,0.0,住,,,1091005,土地0建物0車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711227,25.27,1,0,1,有,無,有,7000,277,,0.0,0,此為分租套房，第五層共分成4間，一間平均面積約為25.27平方公尺。,RPOQMLOKIIPFFEA08CC
大安區,建物,臺北市大安區仁愛路四段300巷9弄1~30號,0.0,住,,,1091001,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0730724,189.78,0,2,2,有,有,無,120000,632,,0.0,0,,RPSOMLOKIIPFFFA38CC
大安區,建物,臺北市大安區金華街241~270號,0.0,住,,,1091005,土地0建物1車位0,一層,7,店面(店鋪),見使用執照,鋼筋混凝土造,0860203,74.44,0,0,0,無,有,無,60000,806,,0.0,0,,RPTOMLOKIIPFFFA48CC
大安區,建物,臺北市大安區瑞安街31~60號,0.0,住,,,1091005,土地0建物0車位0,二層,4,套房(1房1廳1衛),,加強磚造,,24.77,1,0,1,有,無,有,10000,404,,0.0,0,,RPWPMLOKIIPFFFA88CC
中正區,建物,臺北市中正區中華路二段31~60號,0.0,商,,,1090928,土地0建物0車位0,二層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.62,1,0,1,有,無,有,12100,409,,0.0,0,此為分租套房，房號201，第2層分成3間，一間平均面積為29.62平方公尺,RPRPMLOKIIPFFAA87CC
中正區,建物,臺北市中正區泉州街32巷1~30號,0.0,住,,,1091014,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0651218,100.86,1,2,1,有,無,有,25000,248,,0.0,0,,RPVQMLOKIIPFFAA38CC
中正區,建物,臺北市中正區金門街34巷1~30號,0.0,住,,,1091008,土地0建物0車位0,四層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0641229,23.47,1,0,1,有,無,有,7800,332,,0.0,0,此為分租套房，第四層共分成8間，一間平均面積約為23.47平方公尺。,RPOOMLPKIIPFFAA57CC
士林區,建物,臺北市士林區天母東路91~120號,0.0,住,,,1090922,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740313,161.92999999999998,3,2,2,有,有,有,70000,432,,0.0,0,,RPWOMLPKIIPFFEA78CC
松山區,建物,臺北市松山區市民大道四段211~240號,0.0,住,,,1091001,土地0建物0車位0,五層,5,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0681015,17.75,1,0,1,有,無,有,9500,535,,0.0,0,此為分租套房，第5層共分成9間，一間平均面積約為17.75平方公尺,RPUNMLPKIIPFFDA38CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1091001,土地0建物1車位0,五層,25,套房(1房1廳1衛),住家用,見其他登記事項,0931130,79.97999999999999,1,1,1,有,有,有,55000,688,,0.0,0,,RPPOMLPKIIPFFDA97CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1091001,土地0建物1車位0,五層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,81.42,1,1,1,有,有,有,55000,676,,0.0,0,,RPQOMLPKIIPFFDA08CC
信義區,建物,臺北市信義區松勤街61~90號,0.0,住,,,1090923,土地0建物1車位1,二層,10,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1081107,312.6,3,0,0,無,有,有,260000,832,塔式車位,22.29,0,,RPTOMLPKIIPFFDA38CC
信義區,建物,臺北市信義區仁愛路四段452巷1~30號,0.0,住,,,1090925,土地0建物1車位0,見其他登記事項,7,店面(店鋪),住家用,鋼筋混凝土造,,153.13,0,0,0,無,無,無,56540,369,,0.0,0,,RPXOMLPKIIPFFDA78CC
信義區,建物,臺北市信義區基隆路一段151~180號,0.0,住,,,1090917,土地0建物3車位0,地下一層,18,店面(店鋪),商業用,鋼筋混凝土造,0790626,1138.1,0,0,0,無,有,無,300000,264,,0.0,0,,RPOPMLPKIIPFFDA97CC
內湖區,建物,臺北市內湖區陽光街361~390號,0.0,工,,,1091008,土地0建物1車位2,三層,7,廠辦,見使用執照,鋼筋混凝土造,0880819,513.34,0,0,0,無,有,無,157500,307,坡道平面,0.0,0,,RPXOMLPKIIPFFCA68CC
內湖區,建物,臺北市內湖區新湖二路361~390號,0.0,工,,,1090904,土地0建物1車位0,三層,5,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0990304,76.03,0,0,0,無,無,有,25000,329,,0.0,0,部分分租,RPOQMLPKIIPFFCA97CC
萬華區,建物,臺北市萬華區西園路二段281巷1~30號,0.0,住,,,1090928,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850718,40.01,1,0,1,有,無,有,13300,332,,0.0,0,此為分租套房，第三層共分成二間，一間平均面積約為40.01平方公尺。,RPQOMLPKIIPFFBA87CC
中正區,建物,臺北市中正區忠孝東路一段31~60號,0.0,商,,,1090925,土地0建物1車位0,九層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960511,89.82,1,1,1,有,有,有,38000,423,,0.0,0,,RPPPMLPKIIPFFBA87CC
中正區,建物,臺北市中正區開封街一段1~30號,0.0,商,,,1090918,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),,鋼筋混凝土造,,112.04,0,1,1,有,無,無,60000,536,,0.0,0,,RPSPMLPKIIPFFBA18CC
內湖區,建物,臺北市內湖區內湖路二段103巷31~60號,0.0,住,,,1090930,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720912,125.45,3,2,2,有,有,有,31000,247,,0.0,0,,RPXOMLQKIIPFFCA78CC
內湖區,建物,臺北市內湖區金龍路47巷1~30號,0.0,住,,,1090924,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730330,95.15,2,2,1,有,無,無,25000,263,,0.0,0,,RPOPMLQKIIPFFCA97CC
中山區,房地(土地+建物),臺北市中山區中山北路一段121~150號,0.0,商,,,1090827,土地1建物1車位0,一層,4,店面(店鋪),,加強磚造,,96.24,0,0,0,無,無,無,75000,779,,0.0,0,,RPRPMLQKIIPFFCA28CC
內湖區,建物,臺北市內湖區堤頂大道二段391~420號,0.0,工,,,1091012,土地0建物1車位0,六層,10,辦公商業大樓,工業用,見使用執照,0910826,324.86,4,0,0,有,有,有,147405,454,,0.0,0,,RPTPMLQKIIPFFCA48CC
中山區,建物,臺北市中山區松江路121~150號,0.0,商,,,1091001,土地0建物1車位0,十層,14,辦公商業大樓,商業用,鋼筋混凝土造,0601201,81.68,0,0,0,無,無,無,45408,556,,0.0,0,,RPPQMLQKIIPFFCA18CC
信義區,建物,臺北市信義區景雲街1~30號,0.0,住,,,1090831,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970225,54.400000000000006,1,1,1,有,無,有,28000,515,,0.0,0,,RPPNMLQKIIPFFDA97CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1091014,土地0建物1車位0,十七層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,189.43,1,1,2,有,有,有,150000,792,,0.0,0,,RPSNMLQKIIPFFDA28CC
信義區,建物,臺北市信義區基隆路一段121~150號,0.0,商,,,1090923,土地0建物1車位0,十層,13,辦公商業大樓,住家用,見其他登記事項,0950126,104.32,0,0,0,無,有,無,40000,383,,0.0,0,,RPXNMLQKIIPFFDA78CC
信義區,建物,臺北市信義區基隆路一段121~150號,0.0,商,,,1090923,土地0建物1車位0,五層,13,辦公商業大樓,住家用,見其他登記事項,0950126,68.33,1,0,1,有,有,有,28000,410,,0.0,0,,RPOOMLQKIIPFFDA97CC
大安區,建物,臺北市大安區光復南路290巷1~30號,0.0,住,,,1091013,土地0建物2車位0,見其他登記事項,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1010613,404.49,0,0,0,無,無,無,270000,668,,0.0,0,,RPVNMLQKIIPFFFA78CC
松山區,建物,臺北市松山區南京東路五段391~420號,0.0,商,,,1091014,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670403,127.93,0,0,0,無,無,無,28380,222,,0.0,0,,RPPNMLRKIIPFFDA08CC
松山區,建物,臺北市松山區南京東路五段391~420號,0.0,商,,,1091014,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670403,127.93,0,0,0,無,無,無,28380,222,,0.0,0,,RPQNMLRKIIPFFDA18CC
萬華區,建物,臺北市萬華區成都路1~30號,0.0,商,,,1090930,土地0建物1車位0,十二層,12,辦公商業大樓,住家用,鋼筋混凝土造,0811120,82.78999999999999,0,0,0,無,無,無,34800,420,,0.0,0,,RPPNMLRKIIPFFBA87CC
萬華區,建物,臺北市萬華區成都路1~30號,0.0,商,,,1091001,土地0建物1車位0,十層,12,辦公商業大樓,住家用,鋼筋混凝土造,0811120,183.84,0,0,0,無,無,無,83000,451,,0.0,0,,RPQNMLRKIIPFFBA97CC
中正區,建物,臺北市中正區仁愛路二段1~30號,0.0,住,,,1090923,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.15,3,2,2,有,有,有,52000,412,,0.0,0,,RPXOMLTKIIPFFBA98CC
中山區,房地(土地+建物),臺北市中山區植福路301~330號,167.01,商,,,1090827,土地1建物1車位0,九層,10,其他,見其他登記事項,見其他登記事項,1041027,284.07,0,0,0,無,無,無,140000,493,,0.0,0,,RPUNMLTKIIPFFCA68CC
中山區,房地(土地+建物),臺北市中山區明水路601~630號,11.97,商,,,1090108,土地1建物1車位0,八層,10,其他,商業用,鋼筋混凝土造,0900829,41.8,1,1,1,有,無,有,30000,718,,0.0,0,,RPPOMLTKIIPFFCA28CC
中山區,房地(土地+建物),臺北市中山區南京東路一段91~120號,0.0,商,,,1091014,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0851104,453.29999999999995,0,0,0,無,有,無,135000,298,,0.0,0,,RPVOMLTKIIPFFCA88CC
中山區,建物,臺北市中山區民權西路1~30號,14.96,商,,,1090901,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0680911,136.45,2,1,0,有,無,有,53000,388,,0.0,0,,RPWOMLTKIIPFFCA98CC
中山區,建物,臺北市中山區建國北路三段61~90號,0.0,住,,,1091016,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,96.97999999999999,1,1,1,有,有,有,63000,650,,0.0,0,續租。;含管理費,RPPPMLTKIIPFFCA38CC
內湖區,建物,臺北市內湖區新明路361~390號,0.0,住,,,1091017,土地0建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990712,142.0,3,2,2,有,有,有,35000,246,坡道機械,0.0,0,,RPQPMLTKIIPFFCA48CC
中山區,建物,臺北市中山區林森北路67巷24弄1~30號,0.0,商,,,1091001,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0560731,79.37,3,2,1,有,無,無,22000,277,,0.0,0,,RPPRMLTKIIPFFCA58CC
內湖區,建物,臺北市內湖區新豐街61~90號,0.0,住,,,1090929,土地0建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080530,186.5,3,2,2,有,有,有,52000,279,塔式車位,21.78,0,,RPRRMLTKIIPFFCA78CC
中山區,建物,臺北市中山區林森北路391~420號,0.0,商,,,1091014,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710531,94.72999999999999,2,2,2,有,有,有,25000,264,,0.0,0,,RPSRMLTKIIPFFCA88CC
中山區,建物,臺北市中山區新生北路二段91~120號,0.0,商,,,1091009,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760305,34.79,1,0,1,有,無,有,9800,282,,0.0,0,,RPWRMLTKIIPFFCA66CC
中山區,建物,臺北市中山區新生北路三段31~60號,0.0,住,,,1091009,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0630726,21.49,1,0,1,有,無,有,9300,433,,0.0,0,此為分租套房，第二層共分成5間，一間平均面積約為21.49平方公尺。,RPXRMLTKIIPFFCA76CC
內湖區,建物,臺北市內湖區星雲街121~150號,0.0,住,,,1090930,土地0建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931222,156.42000000000002,3,2,2,有,有,有,50000,320,坡道平面,26.12,0,含增建或未登記建物。;,RPOSMLTKIIPFFCA58CC
南港區,建物,臺北市南港區研究院路一段91~120號,0.0,商,,,1090928,土地0建物1車位0,五層,18,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871109,53.19,1,1,1,有,有,有,15000,282,,0.0,0,含增建或未登記建物。;租金含管理費。,RPRNMLTKIIPFFDA48CC
南港區,建物,臺北市南港區成福路61~90號,0.0,其他,,,1090929,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,89.01,3,2,2,有,無,有,25000,281,,0.0,0,,RPSNMLTKIIPFFDA58CC
信義區,建物,臺北市信義區基隆路一段331~360號,0.0,其他,,,1091012,土地0建物1車位0,十二層,36,辦公商業大樓,見使用執照,鋼筋混凝土造,0770329,100.76,0,0,0,無,有,無,102413,1016,,0.0,0,,RPVNMLTKIIPFFDA88CC
松山區,房地(土地+建物),臺北市松山區八德路四段211~240號,41.36,住,,,1090923,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0760708,192.94,0,2,2,有,有,無,105000,544,,0.0,0,,RPOOMLTKIIPFFDA28CC
信義區,建物,臺北市信義區吳興街600巷76弄61~90號,0.0,住,,,1090929,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761006,90.88,3,2,1,有,無,有,26000,286,,0.0,0,,RPQOMLTKIIPFFDA48CC
信義區,房地(土地+建物),臺北市信義區信義路五段150巷301~330號,4.63,住,,,1090915,土地1建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980408,33.41,1,0,1,有,有,有,18000,539,,0.0,0,,RPROMLTKIIPFFDA58CC
松山區,房地(土地+建物),臺北市松山區南京東路四段91~120號,0.0,商,,,1091013,土地1建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0710429,174.07,0,0,0,無,有,無,200000,1149,,0.0,0,,RPSOMLTKIIPFFDA68CC
松山區,建物,臺北市松山區八德路四段631~660號,0.0,商,,,1090929,土地0建物1車位0,八層,14,辦公商業大樓,住家用,鋼骨鋼筋混凝土造,0980727,115.07,0,1,1,有,有,無,37000,322,,0.0,0,房屋用途做辦公室使用。,RPTOMLTKIIPFFDA78CC
松山區,房地(土地+建物),臺北市松山區南京東路三段331~360號,0.0,商,,,1091014,土地1建物1車位0,十層,12,辦公商業大樓,商業用,鋼筋混凝土造,0670120,95.75,2,1,0,有,有,無,42000,439,,0.0,0,,RPVOMLTKIIPFFDA98CC
南港區,建物,臺北市南港區研究院路一段91~120號,0.0,商,,,1091012,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871109,57.34,1,1,1,有,有,有,30000,523,,0.0,0,,RPWOMLTKIIPFFDA09CC
南港區,建物,臺北市南港區重陽路481~510號,0.0,,,,1091001,土地0建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050411,66.19,0,0,0,無,有,有,29519,446,,0.0,0,,RPRRMLTKIIPFFDA88CC
南港區,建物,臺北市南港區中南街61~90號,0.0,商,,,1090930,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711108,84.98,2,2,1,有,無,有,21000,247,,0.0,0,含增建或未登記建物。;,RPPSMLTKIIPFFDA78CC
南港區,建物,臺北市南港區南港路二段38巷31~60號,0.0,住,,,1090930,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971201,134.49,3,2,2,有,有,有,35000,260,,0.0,0,,RPRSMLTKIIPFFDA98CC
大安區,建物,臺北市大安區復興南路二段361~390號,0.0,住,,,1090928,土地0建物0車位0,一層,12,辦公商業大樓,商業用,鋼筋混凝土造,,56.800000000000004,1,0,1,有,有,有,29000,511,,0.0,0,含增建或未登記建物。;,RPPNMLTKIIPFFFA48CC
大安區,建物,臺北市大安區忠孝東路三段31~60號,0.0,住,,,1090929,土地0建物1車位0,四層,13,辦公商業大樓,商業用,鋼筋混凝土造,0830905,145.24,3,1,2,有,有,有,54000,372,,0.0,0,含管理費、稅金或水電等費用。;,RPQNMLTKIIPFFFA58CC
大安區,房地(土地+建物),臺北市大安區羅斯福三路283巷4弄1~30號,0.0,住,,,1091008,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850118,198.87,3,2,2,有,有,有,47500,239,,0.0,0,,RPSNMLTKIIPFFFA78CC
士林區,建物,臺北市士林區德行東路190巷30弄1~30號,0.0,住,,,1091005,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790216,152.28,3,2,2,有,有,有,65000,427,,0.0,0,續租。;,RPUNMLTKIIPFFEA88CC
士林區,建物,臺北市士林區中山北路七段211~240號,0.0,住,,,1090924,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741230,276.46999999999997,4,2,2,有,有,有,75000,271,坡道平面,34.46,0,,RPVNMLTKIIPFFEA98CC
士林區,建物,臺北市士林區中山北路七段211~240號,0.0,住,,,1090924,土地0建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741230,276.46999999999997,3,2,2,有,有,有,75000,271,坡道平面,34.46,0,,RPXNMLTKIIPFFEA56CC
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,,,1091005,土地0建物1車位0,四層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,167.99,3,2,2,有,有,有,80000,476,,0.0,0,,RPOOMLTKIIPFFEA38CC
士林區,建物,臺北市士林區芝玉路二段20巷1~30號,0.0,住,,,1090928,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730111,129.16,3,2,2,有,無,有,26000,201,,0.0,0,,RPTPMLTKIIPFFEA98CC
北投區,建物,臺北市北投區大興街24巷6弄1~30號,0.0,住,,,1090929,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0681224,88.7,3,2,1,有,無,無,30000,338,,0.0,0,含增建或未登記建物。;,RPWQMLTKIIPFFEA76CC
北投區,房地(土地+建物),臺北市北投區中山北路七段219巷3弄121~150號,19.2,住,,,1090920,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731027,102.94,3,2,3,有,無,有,25000,243,,0.0,0,,RPQRMLTKIIPFFEA88CC
士林區,建物,臺北市士林區忠誠路一段91~120號,0.0,,,,1090910,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0760220,131.49,0,0,0,無,無,無,88000,669,,0.0,0,,RPRRMLTKIIPFFEA98CC
北投區,建物,臺北市北投區大業路721~750號,0.0,商,,,1091008,土地0建物0車位0,三層,4,套房(1房1廳1衛),住商用,加強磚造,0500720,30.07,1,0,1,有,無,有,10500,349,,0.0,0,此為分租套房，第三層共分成8間，一間平均面積約為30.07平方公尺。,RPURMLTKIIPFFEA66CC
士林區,建物,臺北市士林區文林路241~270號,0.0,商,,,1090920,土地0建物1車位0,一層,3,店面(店鋪),住商用,磚造,0510306,47.86,0,0,0,無,有,有,40000,836,,0.0,0,,RPVRMLTKIIPFFEA76CC
文山區,房地(土地+建物),臺北市文山區景華街121~150號,0.0,住,,,1091011,土地1建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,0910821,96.28999999999999,2,2,2,有,有,有,30000,312,,0.0,0,,RPVNMLTKIIPFFAA58CC
文山區,建物,臺北市文山區羅斯福路六段121~150號,0.0,商,,,1090928,土地0建物1車位0,十二層,19,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060112,66.30000000000001,1,1,1,有,有,有,26500,400,,0.0,0,租金含管理費。,RPROMLTKIIPFFAA28CC
信義區,建物,臺北市信義區忠孝東路五段391~420號,0.0,商,,,1091012,土地0建物1車位1,六層,18,辦公商業大樓,見使用執照,鋼筋混凝土造,0860121,159.21,0,0,0,無,有,無,75000,471,坡道平面,0.0,0,,RPSSMLTKIIPFFDA56DC
文山區,房地(土地+建物),臺北市文山區木新路151~180號,302.0,住,,,1090913,土地5建物2車位0,見其他登記事項,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0991224,435.37,0,0,0,無,無,無,160000,368,,0.0,0,5樓有電梯承租2+3樓,RPROMLKLIIPFFAA47CC
士林區,建物,臺北市士林區承德路四段61~90號,0.0,住,,,1090929,土地0建物1車位0,一層,5,店面(店鋪),見使用執照,鋼筋混凝土造,0650910,77.63,0,1,1,有,無,無,52220,673,,0.0,0,含增建或未登記建物。;,RPUNMLKLIIPFFEA08CC
士林區,建物,臺北市士林區小西街61~90號,0.0,其他,,,1090930,土地0建物1車位0,全,1,透天厝,住家用,見其他登記事項,01404,35.0,1,1,1,有,無,有,19000,543,,0.0,0,,RPRPMLKLIIPFFEA97CC
