編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLQKIIPFFFA78CC,8,30.70,見其他登記事項,鋼骨鋼筋混凝土造,101年6月13日,十四層,
RPVNMLQKIIPFFFA78CC,8,10.13,見其他登記事項,鋼骨鋼筋混凝土造,101年6月13日,十四層,
RPQOMLPKIIPFFBA87CC,24,31.04,住家用,鋼筋混凝土造,85年7月18日,四層,
RPQOMLPKIIPFFBA87CC,24,8.97,共有部分,鋼筋混凝土造,85年7月18日,四層,
RPPPMLPKIIPFFBA87CC,13,57.15,見其他登記事項,鋼筋混凝土造,96年5月11日,十四層,
RPPPMLPKIIPFFBA87CC,13,32.67,共有部分,鋼筋混凝土造,96年5月11日,十四層,
RPPNMLRKIIPFFDA08CC,43,127.93,商業用,鋼筋混凝土造,67年4月3日,五層,
RPPNMLRKIIPFFBA87CC,28,61.43,住家用,鋼筋混凝土造,81年11月20日,十二層,
RPPNMLRKIIPFFBA87CC,28,12.55,共有部分,鋼筋混凝土造,81年11月20日,十二層,
RPPNMLRKIIPFFBA87CC,28,8.81,共有部分,鋼筋混凝土造,81年11月20日,十二層,
RPSNMLQKIIPFFDA28CC,16,99.13,住家用,見其他登記事項,93年11月30日,二十五層,
RPSNMLQKIIPFFDA28CC,16,32.89,共有部分,見其他登記事項,93年11月30日,二十五層,
RPSNMLQKIIPFFDA28CC,16,50.58,共有部分,見其他登記事項,93年11月30日,二十五層,
RPSNMLQKIIPFFDA28CC,16,6.83,共有部分,見其他登記事項,93年11月30日,二十五層,
RPQNMLRKIIPFFBA97CC,28,144.84,住家用,鋼筋混凝土造,81年11月20日,十二層,
RPQNMLRKIIPFFBA97CC,28,18.71,共有部分,鋼筋混凝土造,81年11月20日,十二層,
RPQNMLRKIIPFFBA97CC,28,20.29,共有部分,鋼筋混凝土造,81年11月20日,十二層,
RPPRMLTKIIPFFCA58CC,53,79.37,住家用,加強磚造,56年7月31日,四層,
RPXOMLTKIIPFFBA98CC,,117.15,住家用,鋼筋混凝土造,,七層,
RPXOMLTKIIPFFBA98CC,,9.00,共有部分,鋼筋混凝土造,,七層,
RPUNMLTKIIPFFCA68CC,5,284.07,見其他登記事項,見其他登記事項,104年10月27日,十層,
RPWOMLTKIIPFFCA98CC,41,136.45,商業用,鋼筋混凝土造,68年9月11日,十二層,
RPRRMLTKIIPFFCA78CC,1,106.50,住家用,鋼筋混凝土造,108年5月30日,八層,
RPRRMLTKIIPFFCA78CC,1,80.00,見其他登記事項,鋼筋混凝土造,108年5月30日,八層,
RPPOMLTKIIPFFCA28CC,18,41.80,商業用,鋼筋混凝土造,90年8月29日,十層,
RPSRMLTKIIPFFCA88CC,38,62.54,住家用,鋼筋混凝土造,71年5月31日,十二層,
RPSRMLTKIIPFFCA88CC,38,32.19,共有部分,鋼筋混凝土造,71年5月31日,十二層,
RPWRMLTKIIPFFCA66CC,34,29.19,商業用,鋼筋混凝土造,76年3月5日,十四層,
RPWRMLTKIIPFFCA66CC,34,5.60,共有部分,鋼筋混凝土造,76年3月5日,十四層,
RPQPMLTKIIPFFCA48CC,10,85.31,住家用,鋼筋混凝土造,99年7月12日,十一層,
RPQPMLTKIIPFFCA48CC,10,15.99,見其他登記事項,鋼筋混凝土造,99年7月12日,十一層,
RPQPMLTKIIPFFCA48CC,10,40.70,見其他登記事項,鋼筋混凝土造,99年7月12日,十一層,
RPXRMLTKIIPFFCA76CC,46,21.49,住家用,鋼筋混凝土造,63年7月26日,四層,
RPPPMLTKIIPFFCA38CC,5,61.30,住家用,鋼筋混凝土造,104年10月16日,十四層,
RPPPMLTKIIPFFCA38CC,5,10.86,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPPPMLTKIIPFFCA38CC,5,24.82,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPRNMLTKIIPFFDA48CC,22,45.47,住家用,鋼筋混凝土造,87年11月9日,十八層,
RPRNMLTKIIPFFDA48CC,22,7.72,共有部分,鋼筋混凝土造,87年11月9日,十八層,
RPVOMLTKIIPFFCA88CC,24,151.36,共有部分,鋼筋混凝土造,85年11月4日,九層,
RPVOMLTKIIPFFCA88CC,24,23.66,共有部分,鋼筋混凝土造,85年11月4日,九層,
RPSNMLTKIIPFFDA58CC,,89.01,住家用,鋼筋混凝土造,,四層,
RPOSMLTKIIPFFCA58CC,16,88.73,住家用,鋼筋混凝土造,93年12月22日,十四層,
RPOSMLTKIIPFFCA58CC,16,5.29,共有部分,鋼筋混凝土造,93年12月22日,十四層,
RPOSMLTKIIPFFCA58CC,16,17.90,共有部分,鋼筋混凝土造,93年12月22日,十四層,
RPOSMLTKIIPFFCA58CC,16,8.31,共有部分,鋼筋混凝土造,93年12月22日,十四層,
RPOSMLTKIIPFFCA58CC,16,36.19,共有部分,鋼筋混凝土造,93年12月22日,十四層,
RPVOMLTKIIPFFCA88CC,24,278.28,商業用,鋼筋混凝土造,85年11月4日,九層,
RPQOMLTKIIPFFDA48CC,33,90.88,住家用,鋼筋混凝土造,76年10月6日,五層,
RPROMLTKIIPFFDA58CC,11,21.63,住家用,鋼筋混凝土造,98年4月8日,十三層,
RPROMLTKIIPFFDA58CC,11,6.68,共有部分,鋼筋混凝土造,98年4月8日,十三層,
RPROMLTKIIPFFDA58CC,11,5.10,共有部分,鋼筋混凝土造,98年4月8日,十三層,
RPSOMLTKIIPFFDA68CC,38,137.49,商業用,鋼筋混凝土造,71年4月29日,十二層,
RPSOMLTKIIPFFDA68CC,38,36.58,共有部分,鋼筋混凝土造,71年4月29日,十二層,
RPOOMLTKIIPFFDA28CC,33,91.97,商業用,鋼筋混凝土造,76年7月8日,七層,
RPOOMLTKIIPFFDA28CC,33,42.64,商業用,鋼筋混凝土造,76年7月8日,七層,
RPOOMLTKIIPFFDA28CC,33,58.33,商業用,鋼筋混凝土造,76年7月8日,七層,
RPVNMLTKIIPFFDA88CC,33,100.76,見使用執照,鋼筋混凝土造,77年3月29日,三十六層,
RPRRMLTKIIPFFDA88CC,4,66.19,見其他登記事項,鋼筋混凝土造,105年4月11日,十五層,
RPTOMLTKIIPFFDA78CC,11,91.07,住家用,鋼骨鋼筋混凝土造,98年7月27日,十四層,
RPTOMLTKIIPFFDA78CC,11,24.00,見其他登記事項,鋼骨鋼筋混凝土造,98年7月27日,十四層,
RPVOMLTKIIPFFDA98CC,43,80.51,商業用,鋼筋混凝土造,67年1月20日,十二層,
RPVOMLTKIIPFFDA98CC,43,15.24,共有部分,鋼筋混凝土造,67年1月20日,十二層,
RPVOMLTKIIPFFDA98CC,43,.00,共有部分,鋼筋混凝土造,67年1月20日,十二層,
RPWOMLTKIIPFFDA09CC,22,39.07,住家用,鋼筋混凝土造,87年11月9日,十八層,
RPWOMLTKIIPFFDA09CC,22,8.23,共有部分,鋼筋混凝土造,87年11月9日,十八層,
RPWOMLTKIIPFFDA09CC,22,8.48,共有部分,鋼筋混凝土造,87年11月9日,十八層,
RPWOMLTKIIPFFDA09CC,22,1.56,共有部分,鋼筋混凝土造,87年11月9日,十八層,
RPPSMLTKIIPFFDA78CC,38,84.98,住家用,鋼筋混凝土造,71年11月8日,四層,
RPRSMLTKIIPFFDA98CC,12,86.89,住家用,鋼筋混凝土造,97年12月1日,十二層,
RPRSMLTKIIPFFDA98CC,12,47.60,共有部分,鋼筋混凝土造,97年12月1日,十二層,
RPSNMLTKIIPFFFA78CC,25,107.52,住家用,鋼筋混凝土造,85年1月18日,十二層,
RPSNMLTKIIPFFFA78CC,25,19.48,共有部分,鋼筋混凝土造,85年1月18日,十二層,
RPSNMLTKIIPFFFA78CC,25,71.87,共有部分,鋼筋混凝土造,85年1月18日,十二層,
RPUNMLTKIIPFFEA88CC,31,20.96,共有部分,鋼筋混凝土造,79年2月16日,十二層,
RPUNMLTKIIPFFEA88CC,31,131.32,住家用,鋼筋混凝土造,79年2月16日,十二層,
RPQNMLTKIIPFFFA58CC,26,107.07,商業用,鋼筋混凝土造,83年9月5日,十三層,
RPQNMLTKIIPFFFA58CC,26,38.17,共有部分,鋼筋混凝土造,83年9月5日,十三層,
RPOOMLTKIIPFFEA38CC,7,111.15,見其他登記事項,鋼筋混凝土造,102年11月8日,十九層,
RPOOMLTKIIPFFEA38CC,7,56.84,見其他登記事項,鋼筋混凝土造,102年11月8日,十九層,
RPVNMLTKIIPFFEA98CC,35,210.14,住家用,鋼筋混凝土造,74年12月30日,七層,
RPVNMLTKIIPFFEA98CC,35,31.87,共有部分,鋼筋混凝土造,74年12月30日,七層,
RPVNMLTKIIPFFEA98CC,35,34.46,見使用執照,鋼筋混凝土造,74年12月30日,七層,
RPTPMLTKIIPFFEA98CC,37,124.67,住家用,鋼筋混凝土造,73年1月11日,五層,
RPTPMLTKIIPFFEA98CC,37,4.49,共有部分,鋼筋混凝土造,73年1月11日,五層,
RPXNMLTKIIPFFEA56CC,35,210.14,住家用,鋼筋混凝土造,74年12月30日,七層,
RPXNMLTKIIPFFEA56CC,35,31.87,共有部分,鋼筋混凝土造,74年12月30日,七層,
RPXNMLTKIIPFFEA56CC,35,34.46,見使用執照,鋼筋混凝土造,74年12月30日,七層,
RPWQMLTKIIPFFEA76CC,41,88.70,見其他登記事項,鋼筋混凝土造,68年12月24日,四層,
RPPNMLTKIIPFFFA48CC,,32.77,商業用,鋼筋混凝土造,,十二層,
RPPNMLTKIIPFFFA48CC,41,24.03,住家用,鋼筋混凝土造,69年1月31日,十二層,
RPURMLTKIIPFFEA66CC,59,30.07,住商用,加強磚造,50年7月20日,四層,
RPRRMLTKIIPFFEA98CC,34,131.49,商業用,鋼筋混凝土造,76年2月20日,八層,
RPVNMLTKIIPFFAA58CC,18,69.24,住家用,鋼骨鋼筋混凝土造,91年8月21日,十層,
RPVNMLTKIIPFFAA58CC,18,14.41,共有部分,鋼骨鋼筋混凝土造,91年8月21日,十層,
RPVNMLTKIIPFFAA58CC,18,5.12,共有部分,鋼骨鋼筋混凝土造,91年8月21日,十層,
RPVNMLTKIIPFFAA58CC,18,2.17,共有部分,鋼骨鋼筋混凝土造,91年8月21日,十層,
RPVNMLTKIIPFFAA58CC,18,5.35,共有部分,鋼骨鋼筋混凝土造,91年8月21日,十層,
RPSSMLTKIIPFFDA56DC,24,127.17,見使用執照,鋼筋混凝土造,86年1月21日,十八層,
RPSSMLTKIIPFFDA56DC,24,32.04,見使用執照,鋼筋混凝土造,86年1月21日,十八層,
RPRPMLKLIIPFFEA97CC,95,35.00,住家用,見其他登記事項,,,
RPROMLKLIIPFFAA47CC,10,216.04,見其他登記事項,鋼筋混凝土造,99年12月24日,五層,
RPROMLKLIIPFFAA47CC,10,219.33,見其他登記事項,鋼筋混凝土造,99年12月24日,五層,
RPPNMLKLIIPFFFA67CC,,91.13,,鋼筋混凝土造,,四層,
RPUNMLKLIIPFFFA18CC,34,122.68,住家用,鋼筋混凝土造,75年12月29日,七層,
RPUNMLKLIIPFFFA18CC,34,9.12,共有部分,鋼筋混凝土造,75年12月29日,七層,
RPVNMLKLIIPFFFA28CC,40,159.42,住家用,鋼筋混凝土造,70年2月19日,十二層,
RPVNMLKLIIPFFFA28CC,40,15.98,,鋼筋混凝土造,70年2月19日,十二層,
RPXNMLKLIIPFFFA48CC,5,40.95,住家用,鋼筋混凝土造,104年5月11日,七層,
RPXNMLKLIIPFFFA48CC,5,17.89,見其他登記事項,鋼筋混凝土造,104年5月11日,七層,
RPWNMLKLIIPFFFA38CC,5,39.84,住家用,鋼筋混凝土造,104年5月11日,七層,
RPXNMLKLIIPFFFA48CC,5,7.70,見其他登記事項,鋼筋混凝土造,104年5月11日,七層,
RPWNMLKLIIPFFFA38CC,5,17.38,見其他登記事項,鋼筋混凝土造,104年5月11日,七層,
RPWNMLKLIIPFFFA38CC,5,7.50,見其他登記事項,鋼筋混凝土造,104年5月11日,七層,
RPPNMLKLIIPFFDA47CC,35,253.35,商業用,鋼筋混凝土造,74年8月28日,十二層,
RPRNMLKLIIPFFDA67CC,27,124.86,商業用,鋼骨混凝土造,82年5月19日,十七層,
RPRNMLKLIIPFFDA67CC,27,46.42,共有部分,見其他登記事項,82年5月19日,十七層,
RPQRMLTKIIPFFEA88CC,36,102.94,住家用,鋼筋混凝土造,73年10月27日,七層,
RPUNMLKLIIPFFEA08CC,44,77.63,見使用執照,鋼筋混凝土造,65年9月10日,五層,
RPVRMLTKIIPFFEA76CC,59,47.86,住商用,磚造,51年3月6日,三層,
RPUNMLKLIIPFFDA97CC,26,23.94,住家用,鋼筋混凝土造,83年7月15日,十層,
RPUNMLKLIIPFFDA97CC,26,9.56,共有部分,鋼筋混凝土造,83年7月15日,十層,
RPROMLTKIIPFFAA28CC,4,42.13,見其他登記事項,鋼筋混凝土造,106年1月12日,十九層,
RPROMLTKIIPFFAA28CC,4,18.34,見其他登記事項,鋼筋混凝土造,106年1月12日,十九層,
RPROMLTKIIPFFAA28CC,4,5.83,共有部分,鋼筋混凝土造,106年1月12日,十九層,
RPPOMLKLIIPFFDA57CC,30,190.31,住家用,鋼筋混凝土造,79年8月21日,十二層,
RPPOMLKLIIPFFDA57CC,30,13.82,共有部分,鋼筋混凝土造,79年8月21日,十二層,
RPTNMLKLIIPFFDA87CC,,89.10,住家用,加強磚造,,四層,
RPOPMLKLIIPFFFA77CC,32,110.41,住家用,鋼筋混凝土造,78年3月22日,十層,
RPOPMLKLIIPFFFA77CC,32,16.35,共有部分,鋼筋混凝土造,78年3月22日,十層,
RPVPMLKLIIPFFEA38CC,11,52.84,住家用,鋼骨鋼筋混凝土造,98年8月18日,十九層,
RPVPMLKLIIPFFEA38CC,11,.72,共有部分,鋼筋混凝土造,98年8月18日,十九層,
RPVPMLKLIIPFFEA38CC,11,24.29,共有部分,鋼骨鋼筋混凝土造,98年8月18日,十九層,
RPVPMLKLIIPFFEA38CC,11,11.67,共有部分,鋼骨鋼筋混凝土造,98年8月18日,十九層,
RPVPMLKLIIPFFEA38CC,11,1.40,住家用,鋼骨鋼筋混凝土造,98年8月18日,十九層,
RPVPMLKLIIPFFEA38CC,11,7.29,住家用,鋼骨鋼筋混凝土造,98年8月18日,十九層,
RPVPMLKLIIPFFEA38CC,11,40.07,共有部分,鋼骨鋼筋混凝土造,98年8月18日,十九層,
RPQOMLKLIIPFFDA67CC,39,70.88,住家用,鋼筋混凝土造,70年11月17日,十二層,
RPQOMLKLIIPFFDA67CC,39,14.44,共有部分,鋼筋混凝土造,70年11月17日,十二層,
RPQOMLKLIIPFFCA57CC,12,45.66,住家用,鋼筋混凝土造,97年10月30日,十層,
RPQOMLKLIIPFFCA57CC,12,28.02,共有部分,鋼筋混凝土造,97年10月30日,十層,
RPPNMLKLIIPFFCA37CC,39,46.76,商業用,鋼筋混凝土造,70年3月20日,十二層,
RPPNMLKLIIPFFCA37CC,39,8.10,共有部分,鋼筋混凝土造,70年3月20日,十二層,
RPTNMLKLIIPFFCA77CC,37,247.81,商業用,鋼筋混凝土造,72年10月13日,十二層,
RPTNMLKLIIPFFCA77CC,37,72.27,共有部分,鋼筋混凝土造,72年10月13日,十二層,
RPVNMLKLIIPFFBA87CC,45,31.37,住家用,鋼筋混凝土造,64年5月8日,五層,
RPQPMLKLIIPFFCA67CC,7,452.74,見其他登記事項,鋼筋混凝土造,102年8月15日,八層,
RPQPMLKLIIPFFCA67CC,7,27.92,見其他登記事項,鋼筋混凝土造,102年8月15日,八層,
RPQPMLKLIIPFFCA67CC,7,646.84,見其他登記事項,鋼筋混凝土造,102年8月15日,八層,
RPPNMLKLIIPFFBA27CC,21,73.42,住家用,鋼筋混凝土造,88年5月24日,八層,
RPPNMLKLIIPFFBA27CC,21,21.50,共有部分,鋼筋混凝土造,88年5月24日,八層,
RPPOMLKLIIPFFBA37CC,24,86.47,見使用執照,鋼筋混凝土造,85年5月29日,十二層,
RPPOMLKLIIPFFBA37CC,24,35.55,共有部分,鋼筋混凝土造,85年5月29日,十二層,
RPSQMLKLIIPFFBA87CC,,341.60,,鋼筋混凝土造,,五層,
RPQOMLKLIIPFFBA47CC,1,73.49,見其他登記事項,鋼筋混凝土造,108年10月8日,二十四層,
RPQOMLKLIIPFFBA47CC,1,36.14,見其他登記事項,鋼筋混凝土造,108年10月8日,二十四層,
RPOOMLKLIIPFFBA27CC,47,63.00,住家用,鋼筋混凝土造,63年3月24日,五層,
